data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
9452078,170,COL15373,15373,17 January 2021,2021,1,Violence against civilians,Attack,Unidentified Armed Group (Colombia),,3,Civilians (Colombia),,7,37,South America,Colombia,Cauca,Argelia,,Argelia,2.2568,-77.2495,2,UNOCHA,Other,"On 17 January 2021, in Argelia municipality, Cauca, unidentified armed individuals shot against a group of people in Campo Bello vereda. Two people were killed and another one was injured. 2 fatalities.",2,1660601518,COL
9452079,170,COL15374,15374,17 January 2021,2021,1,Violence against civilians,Attack,Unidentified Armed Group (Colombia),,3,Civilians (Colombia),Farmers (Colombia),7,37,South America,Colombia,Cauca,Argelia,,Argelia,2.2568,-77.2495,1,UNOCHA,Other,"On 17 January 2021, in Argelia, Cauca, unidentified armed individuals killed a farmer in La Belleza sector. Several armed groups operate in this department. 1 fatality.",1,1660601518,COL
9450239,170,COL5324,5324,16 January 2021,2021,1,Violence against civilians,Attack,Unidentified Armed Group (Colombia),,3,Civilians (Colombia),Unidentified Communal Group (Colombia),7,37,South America,Colombia,Norte de Santander,Cucuta,,Banco De Arenas,8.3585,-72.4792,2,UNOCHA; La Opinion (Colombia); INDEPAZ,Other-Subnational,"On 16 January 2021, near Banco De Arenas town, Norte de Santander, two unidentified armed individuals on a motorcycle killed a social leader in a drive-by shooting in the La Punta village. The victim had reported several times the presence of armed groups in the area. Days after the attack, the ELN drew graffiti in all houses of the village, but it is unclear whether the group was responsible for the attack. 1 fatality.",1,1660601515,COL
9452784,170,COL15372,15372,16 January 2021,2021,3,Violence against civilians,Attack,Unidentified Armed Group (Colombia),,3,Civilians (Colombia),,7,37,South America,Colombia,Cauca,Timbiqui,,Timbiqui,2.7778,-77.6676,1,UNOCHA,Other,"Around 16 January 2021 (month of), in Timbiqui, Cauca, a person was killed and their body was found in an advanced state of decomposition on the Tutelar River. There is no information on the perpetrator of the attack. Several armed groups operate in this department. 1 fatality.",1,1660601520,COL
9450233,170,COL5307,5307,15 January 2021,2021,2,Violence against civilians,Attack,ELN: National Liberation Army,,2,Civilians (Colombia),Government of Colombia (2018-2022); PLC: Colombian Liberal Party; Unidentified Communal Group (Colombia),7,27,South America,Colombia,Cauca,Argelia,,El Plateado,2.4638,-77.2356,2,INDEPAZ; UNOCHA; Meridiano Cauca,Other-Subnational,"Around 15 January 2021 (as reported), in the rural area of El Plateado municipality, Cauca department, members of the ELN abducted and killed a social leader and councilman for the Liberal Party. Perpetrators forced the victim into a vehicle. Subsequently, the community found his body in the rural area of the municipality. He was investigating the clashes between ELN and FARC dissidents. Several armed groups operate in this department. 1 fatality.",1,1660601515,COL
9450238,170,COL5323,5323,15 January 2021,2021,1,Violence against civilians,Attack,Unidentified Armed Group (Colombia),,3,Civilians (Colombia),JAC: Council of Communal Action; Unidentified Communal Group (Colombia),7,37,South America,Colombia,Antioquia,Yondo,,Yondo,7.0039,-73.9125,2,El Colombiano; INDEPAZ; UNOCHA,Other-Subnational,"On 15 January 2021, in Yondo municipality, Antioquia department, unidentified armed individuals killed a social leader and the president of the local JAC in Cano Bonito vereda. The victim was an activist for the program for the substitution of illegal crops. There is a presence of several armed groups in this area. 1 fatality",1,1660601515,COL
9450761,170,COL15370,15370,15 January 2021,2021,3,Violence against civilians,Attack,Unidentified Armed Group (Colombia),,3,Civilians (Colombia),,7,37,South America,Colombia,Antioquia,Bello,,Bello,6.3341,-75.5547,1,UNOCHA,Other,"Around 15 January 2021 (month of), in Bello, Antioquia, a person was killed and their body was found in advanced state of decomposition on La Garcia dam. There is no information on the perpetrator of the attack. Several armed groups operate in this department. 1 fatality.",1,1660601516,COL
9455350,170,COL15371,15371,15 January 2021,2021,2,Violence against civilians,Attack,Unidentified Armed Group (Colombia),,3,Civilians (Colombia),,7,37,South America,Colombia,Valle del Cauca,Tulua,,Tulua,4.0853,-76.1977,1,UNOCHA,Other,"Around 15 January 2021 (as reported), in Tulua, Valle del Cauca, a man was killed and his head was found in the city center. There is no information on the perpetrators of the attack nor on the identity of the victim. Several armed groups operate in this department. 1 fatality.",1,1660601525,COL
9498467,170,COL5309,5309,15 January 2021,2021,1,Violence against civilians,Attack,Gulf Clan,,3,Civilians (Colombia),Afro-Colombian Ethnic Group (Colombia); Unidentified Communal Group (Colombia),7,37,South America,Colombia,Cordoba,La Apartada,,La Apartada,8.048,-75.3337,2,El Heraldo (Colombia); Blu Radio; INDEPAZ; UNOCHA,Other-National,"On 15 January 2021, in La Apartada municipality (Cordoba), Gulf Clan members shot dead an Afro-Colombian social leader of the San Basilio de Palenque area in a drive-by shooting in Puente San Jorge corregimiento. The victim was visiting the region as part of his work as a social activist. 1 fatality.",1,1664226314,COL
9451365,170,COL15367,15367,14 January 2021,2021,1,Violence against civilians,Attack,Unidentified Armed Group (Colombia),,3,Civilians (Colombia),,7,37,South America,Colombia,Antioquia,Titiribi,,Titiribi,6.0632,-75.7931,1,UNOCHA,Other,"On 14 January 2021, in Titiribi, Antioquia, unidentified armed men on a motorcycle killed two people in a drive-by shooting after they shot against a car with four passengers. Several armed groups operate in this department. 2 fatalities.",2,1660601517,COL
9452688,170,COL15368,15368,14 January 2021,2021,1,Violence against civilians,Attack,Unidentified Armed Group (Colombia),,3,Civilians (Colombia),,7,37,South America,Colombia,Cauca,Santander de Quilichao,,Santander De Quilichao,3.0161,-76.4854,2,UNOCHA,Other,"On 14 January 2021, in the rural area of Santander de Quilichao municipality, Cauca, two people were killed in an attack in Ardovela farm. There is no information on the perpetrators of the attack. Several armed groups operate in this department. 2 fatalities.",2,1660601519,COL
9454902,170,COL15369,15369,14 January 2021,2021,2,Violence against civilians,Attack,Unidentified Armed Group (Colombia),,3,Civilians (Colombia),,7,37,South America,Colombia,Valle del Cauca,Jamundi,,Guachinte,3.1662,-76.5912,1,UNOCHA,Other,"Around 14 January 2021 (as reported), in Guachinte, Valle del Cauca, a man was killed and his body was found in a cane field. There is no information on the perpetrators of the attack. Several armed groups operate in this department. 1 fatality.",1,1660601524,COL
7496844,170,COL5300,5300,13 January 2021,2021,1,Violence against civilians,Attack,Unidentified Armed Group (Colombia),,3,Civilians (Colombia),,7,37,South America,Colombia,Bolivar,Barranco de Loba,,Barranco De Loba,8.9477,-74.1052,1,El Heraldo (Colombia),National,"On 13 January 2021, in Barranco De Loba, Bolivar department, six unidentified armed individuals on three motorcycles opened fire against a store in the middle of the town in a drive-by shooting. Two people were killed and two more injured. The victims had recently moved to the municipality. There is a presence of ELN members in the area, but their responsibility for the attack is not yet confirmed. 2 fatalities.",2,1618492266,COL
9451168,170,COL15974,15974,13 January 2021,2021,1,Violence against civilians,Abduction/forced disappearance,Los Caparros Gang,,3,Civilians (Colombia),,7,37,South America,Colombia,Antioquia,Caceres,,Puerto Belgica,7.6724,-75.3748,1,UNOCHA,Other,"On 13 January 2021, in Puerto Belgica corregimiento, Antioquia, Los Caparros members kidnapped a minor in an attempt to recruit them for the organization. Military forces found him uninjured on June 2th in the rural area of Caucasia municipality.",0,1660601517,COL
7573742,170,COL5313,5313,12 January 2021,2021,1,Violence against civilians,Attack,ELN: National Liberation Army,,2,Civilians (Colombia),Afro-Colombian Ethnic Group (Colombia),7,27,South America,Colombia,Narino,Barbacoas,,Barbacoas,1.6704,-78.1399,2,El Espectador,National,"On 12 January 2021, in Barbacoas municipaliy, Narino department, ELN members attacked Afro-Colombian residents of the El Cocal village. At least 256 people were internally displaced due to the attack. No fatalities were reported by the sources.",0,1611601421,COL
9450235,170,COL5314,5314,12 January 2021,2021,1,Violence against civilians,Attack,Unidentified Armed Group (Colombia),,3,Civilians (Colombia),Farmers (Colombia),7,37,South America,Colombia,Narino,Mosquera,,Mosquera,2.5071,-78.453,2,UNOCHA; El Colombiano; Vanguardia Liberal; El Universal (Colombia),Other-National,"On 12 January 2021, in Mosquera municipality, Narino department, unidentified armed individuals abducted a group of 11 farmers who were working in the La Pampa vereda. The victims are mostly residents from nearby towns such as Buchelli and Llorente, in Tumaco municipality, but carried out daily labors in the area. Two of the victims were later found dead and another one claimed to have escaped the captors. The whereabouts of the other victims remained unknown. 2 fatalities.",2,1660601515,COL
9452128,170,COL15365,15365,12 January 2021,2021,1,Violence against civilians,Attack,Unidentified Armed Group (Colombia),,3,Civilians (Colombia),Farmers (Colombia),7,37,South America,Colombia,Cauca,Paez,,Belalcazar,2.6439,-75.9695,2,UNOCHA,Other,"On 12 January 2021, in Belalcazar municipality, Cauca, unidentified armed individuals shot and killed a farmer in Risaralda vereda. Several armed groups operate in this department. 1 fatality.",1,1660601518,COL
9452327,170,COL15364,15364,12 January 2021,2021,1,Violence against civilians,Attack,Unidentified Armed Group (Colombia),,3,Civilians (Colombia),Farmers (Colombia),7,37,South America,Colombia,Cauca,Corinto,,El Jagual,3.1402,-76.2971,1,UNOCHA,Other,"On 12 January 2021, in El Jagual vereda, Cauca, unidentified armed individuals killed a farmer. Several armed groups operate in this department. 1 fatality.",1,1660601519,COL
9452437,170,COL15454,15454,12 January 2021,2021,2,Violence against civilians,Sexual violence,Unidentified Armed Group (Colombia),,3,Civilians (Colombia),Women (Colombia),7,37,South America,Colombia,Cauca,Guapi,,Guapi,2.5729,-77.888,1,UNOCHA,Other,"Around 12 January 2021, in Guapi, Cauca, a girl was killed and her body was found with signs of torture and sexual violence. She went missing in the Santa Monica neighborhood and was found near the residence she lived in. Several armed groups operate in this department. 1 fatality. [women targeted: girls]",1,1660601519,COL
9455296,170,COL15366,15366,12 January 2021,2021,1,Violence against civilians,Attack,Unidentified Armed Group (Colombia),,3,Civilians (Colombia),,7,37,South America,Colombia,Valle del Cauca,Cali,,Santiago de Cali - Comuna 10,3.4182,-76.5274,1,UNOCHA,Other,"On 12 January 2021, in Santiago de Cali - Comuna 10, Valle del Cauca, armed men arrived at Santa Elena gallery and shot against a group of people, killing three people. Several armed groups operate in this department. 3 fatalities.",3,1660601525,COL
9450230,170,COL5298,5298,11 January 2021,2021,2,Violence against civilians,Attack,Unidentified Armed Group (Colombia),,3,Civilians (Colombia),Unidentified Communal Group (Colombia); Farmers (Colombia),7,37,South America,Colombia,Antioquia,Jardin,,Jardin,5.5975,-75.819,2,El Colombiano; UNOCHA,Other-Subnational,"Around 11 January 2021 (as reported), in the rural area of Jardin municipality, Antioquia department, two unidentified armed individuals on a motorcycle killed a coffee farmer and social leader in a drive-by shooting. The victim had an active role organizing social projects with other members of the community. 1 fatality.",1,1660601515,COL
7496880,170,COL5293,5293,10 January 2021,2021,1,Violence against civilians,Attack,Unidentified Armed Group (Colombia),,3,Civilians (Colombia),Farmers (Colombia),7,37,South America,Colombia,Bolivar,El Carmen de Bolivar,,Macayepos,9.68,-75.3412,2,El Universal (Colombia),National,"On 10 January 2021, in the rural area of Macayepos, Carmen del Bolivar municipality, Bolivar department, a worker of a local farm was shot dead by unidentified armed individuals. The plot of land belongs to a prominent social leader from the area. The victim, who had lived in the region for four months, was shot several time in the head. 1 fatality.",1,1618492383,COL
9450223,170,COL5288,5288,10 January 2021,2021,2,Violence against civilians,Attack,Unidentified Armed Group (Colombia),,3,Civilians (Colombia),Unidentified Communal Group (Colombia); Farmers (Colombia),7,37,South America,Colombia,Antioquia,Caceres,,Caceres,7.5783,-75.3524,2,El Nuevo Siglo; INDEPAZ,Other-National,"Around 10 January 2021, near Caceres municipality, Antioquia department, unidentified armed individuals abducted and killed a farmer and a social leader. Both were kidnapped from a private house. Subsequently, one of the victim's remains were found in the Cauca River. The other disappeared but he is considered dead. 2 fatalities.",2,1660601515,COL
9450226,170,COL5290,5290,10 January 2021,2021,1,Violence against civilians,Attack,Unidentified Armed Group (Colombia),,3,Civilians (Colombia),,7,37,South America,Colombia,Caqueta,Florencia,,Florencia,1.6179,-75.6086,2,UNOCHA; El Universal (Colombia); La Patria; Vanguardia Liberal,Other-National,"On 10 January 2021, in the rural area of Florencia municipality, Caqueta, unidentified armed individuals raided into a cockfight ring in the Mochilero community and fired shots against civilians. Four people were killed and seven others were injured. There is a presence of several armed groups in the area. 4 fatalities.",4,1660601515,COL
9450227,170,COL5291,5291,10 January 2021,2021,1,Violence against civilians,Attack,Unidentified Armed Group (Colombia),,3,Civilians (Colombia),CR: Radical Change; Former Government of Colombia (2018-2022),7,37,South America,Colombia,Valle del Cauca,Buga,,Guadalajara de Buga,3.9,-76.3019,2,El Pais (Colombia); UNOCHA; INDEPAZ,Other-Subnational,"On 10 January 2021, in Guadalajara de Buga municipality, Valle del Cauca, unidentified armed individuals killed a former councilman for CR party and social leader in Cerro Rico vereda. Perpetrators broke into his private house of the victim and opened fire against him. The victim's brother was injured in the attack and taken to hospital. Several armed groups operate in this department. 1 fatality.",1,1660601515,COL
9452192,170,COL15361,15361,10 January 2021,2021,1,Violence against civilians,Attack,Unidentified Armed Group (Colombia),,3,Civilians (Colombia),Indigenous Group (Colombia),7,37,South America,Colombia,Cauca,Caldono,,Caldono,2.7981,-76.4844,1,UNOCHA,Other,"On 10 January 2021, in Caldono, Cauca, unidentified armed men on a motorcycle carried out a drive-by shooting against a group of people, killing one indigenous man. The Indigenous Guard had reported a previous attack in the same city by armed men. 1 fatality.",1,1660601518,COL
9453607,170,COL15362,15362,10 January 2021,2021,1,Violence against civilians,Attack,Unidentified Armed Group (Colombia),,3,Civilians (Colombia),,7,37,South America,Colombia,Meta,San Martin,,San Martin,3.7019,-73.6956,1,UNOCHA,Other,"On 10 January 2021, in San Martin, Meta, unidentified armed individuals shot and killed a man near a night establishment. Several armed groups operate in this department. 1 fatality.",1,1660601522,COL
9455276,170,COL15363,15363,10 January 2021,2021,1,Violence against civilians,Attack,Unidentified Armed Group (Colombia),,3,Civilians (Colombia),Government of Colombia (2018-2022),7,37,South America,Colombia,Valle del Cauca,Palmira,,Guayabal,3.5455,-76.2603,1,UNOCHA,Other,"On 10 January 2021, in Guayabal vereda, Valle del Cauca, unidentified individuals killed a government employee. Several armed groups operate in this department. 1 fatality.",1,1660601525,COL
9451007,170,COL15241,15241,09 January 2021,2021,1,Violence against civilians,Abduction/forced disappearance,Unidentified Armed Group (Colombia),,3,Civilians (Colombia),JAC: Council of Communal Action; Unidentified Communal Group (Colombia),7,37,South America,Colombia,Antioquia,Ituango,,Ituango,7.1716,-75.7647,2,UNOCHA,Other,"On 9 January 2021, in Ituango municipality, Antioquia, the JAC president of the Los Cuatro vereda was kidnapped. There is no information on the perpetrators of the attack. Several groups operate in this department.",0,1660601516,COL
9452145,170,COL15360,15360,09 January 2021,2021,1,Violence against civilians,Attack,Unidentified Armed Group (Colombia),,3,Civilians (Colombia),Labour Group (Colombia),7,37,South America,Colombia,Cauca,Bolivar,,Bolivar,1.8374,-76.9663,2,UNOCHA,Other,"On 9 January 2021, in Bolivar municipality, Cauca, a truck driver was shot and killed by an armed man in Los Rastrojos corregimiento. Several armed groups operate in this department. 1 fatality.",1,1660601518,COL
9450220,170,COL5284,5284,08 January 2021,2021,2,Violence against civilians,Attack,Unidentified Armed Group (Colombia),,3,Civilians (Colombia),Unidentified Communal Group (Colombia),7,37,South America,Colombia,Valle del Cauca,Sevilla,,Sevilla,4.2643,-75.9309,2,INDEPAZ; UNOCHA; El Colombiano; El Nuevo Dia (Colombia); El Universal (Colombia),Other-National,"Around 8 January 2021 (as reported), in Sevilla municipality, Valle Del Cauca, a social leader and environmental activist was killed and his body was found in La Union vereda. The victim worked for a local organization that protects birds and their eco-systems. His remains were found on 11 January 2021 in the La Union area. 1 fatality.",1,1660601515,COL
9453568,170,COL15359,15359,08 January 2021,2021,1,Violence against civilians,Attack,Unidentified Armed Group (Colombia),,3,Civilians (Colombia),,7,37,South America,Colombia,Meta,Puerto Gaitan,,Puerto Gaitan,4.3145,-72.0831,1,UNOCHA,Other,"On 8 January 2021, in Puerto Gaitan, Meta, an unidentified individual shot and killed a man. The victim was taken to hospital but could not survive the injuries. Several armed groups operate in this department. 1 fatality.",1,1660601521,COL
8684597,170,COL5312,5312,07 January 2021,2021,2,Violence against civilians,Attack,Unidentified Armed Group (Colombia),,3,Civilians (Colombia),Women (Colombia),7,37,South America,Colombia,Cordoba,Montelibano,,Montelibano,7.9738,-75.4168,2,El Universal (Colombia),National,"Around 7 January 2021, near Montelibano municipality, Cordoba department, unidentified armed individuals raided a private house in the San Isidro neighborhood and abducted a woman. The victim was the daughter of a councilman of Montelibano. Her body was found with several bullet wounds on a rural road of the same municipality. 1 fatality. [women targeted: relatives of targeted groups or persons]",1,1638981225,COL
9450218,170,COL5277,5277,07 January 2021,2021,1,Violence against civilians,Attack,Unidentified Armed Group (Colombia),,3,Civilians (Colombia),Former FARC: Revolutionary Armed Forces of Colombia,7,37,South America,Colombia,Valle del Cauca,Cali,,Santiago de Cali - Comuna 18,3.3859,-76.5558,1,El Heraldo (Colombia); UNOCHA; Vanguardia Liberal,Other-National,"On 7 January 2021, in Santiago de Cali - Comuna 18 (Valle del Cauca), unidentified armed individuals killed a former FARC member in the Alto de Los Chorros neighborhood. Perpetrators shot at the victim several times. He had been previously threatened and had to escape from Caloto due to intimidation actions. 1 fatality.",1,1660601515,COL
9452687,170,COL15358,15358,06 January 2021,2021,1,Violence against civilians,Attack,Unidentified Armed Group (Colombia),,3,Civilians (Colombia),,7,37,South America,Colombia,Cauca,Santander de Quilichao,,Santander De Quilichao,3.0161,-76.4854,1,UNOCHA,Other,"On 6 January 2021, in Santander de Quilichao, Cauca, two unidentified armed men shot and killed a man while he was entering a house. Several armed groups operate in this department. 1 fatality.",1,1660601519,COL
7496881,170,COL5270,5270,05 January 2021,2021,1,Violence against civilians,Attack,Unidentified Armed Group (Colombia),,3,Civilians (Colombia),,7,37,South America,Colombia,Bolivar,San Pablo,,San Pablo,7.4767,-73.9242,1,El Universal (Colombia),National,"On 5 January 2021, in the rural area of San Pablo municipality, Bolivar department, four armed individuals that identified themselves as ELN members killed two brothers in the area Y. In a public statement, the ELN denied any connection with the attack. No further details about the motive for the killing were reported. There is a presence of several armed groups in the area. 2 fatalities.",2,1610988572,COL
9450214,170,COL5268,5268,05 January 2021,2021,1,Violence against civilians,Abduction/forced disappearance,FARC Dissident: Revolutionary Armed Forces of Colombia Dissident Faction,,2,Civilians (Colombia),Teachers (Colombia); Unidentified Communal Group (Colombia),7,27,South America,Colombia,Cauca,Guachene,,Guachene,3.1342,-76.3922,2,Vanguardia Liberal; El Tiempo (Colombia); El Pais (Colombia); UNOCHA,Other-National,"On 5 January 2021, in the rural area of Guachene municipality, Cauca department, FARC dissidents abducted a teacher and members of the local teachers' union. The victim was driving in the area of El Silencio when armed men forced the vehicle to stop. Subsequently, the perpetrators forced the victim into a different car and drove away. The victim was released on 8 January 2021 in the rural area of Corinto, Cauca department.",0,1660601515,COL
9450752,170,COL15356,15356,05 January 2021,2021,3,Violence against civilians,Attack,Unidentified Armed Group (Colombia),,3,Civilians (Colombia),,7,37,South America,Colombia,Antioquia,Barbosa,,Barbosa,6.4392,-75.3316,2,UNOCHA,Other,"Around 5 January 2021 (month of), in Barbosa municipality, Antioquia, three people were killed and their bodies were found on Medellin River, in La Primavera, Molino Viejo, and las Lajas veredas. Two of the bodies were in advanced stage of decomposition. Several armed groups operate in this department. 3 fatalities.",3,1660601516,COL
9451204,170,COL15357,15357,05 January 2021,2021,1,Violence against civilians,Attack,Unidentified Armed Group (Colombia),,3,Civilians (Colombia),,7,37,South America,Colombia,Antioquia,Caceres,,Rio Man,7.9156,-75.2206,1,UNOCHA,Other,"On 5 January 2021, in Rio Man vereda, Antioquia, unidentified armed men shot against two men. One of them died. Several armed groups operate in this department. 1 fatality.",1,1660601517,COL
9452077,170,COL15352,15352,04 January 2021,2021,2,Violence against civilians,Attack,Unidentified Armed Group (Colombia),,3,Civilians (Colombia),,7,37,South America,Colombia,Cauca,Argelia,,Argelia,2.2568,-77.2495,2,UNOCHA,Other,"Around 4 January 2021 (as reported), in Argelia municipality, Cauca, a man was killed and his body was found with gunshot wounds in Santa Clara vereda. Several armed groups operate in this department. 1 fatality.",1,1660601518,COL
9452654,170,COL15353,15353,04 January 2021,2021,1,Violence against civilians,Attack,Unidentified Armed Group (Colombia),,3,Civilians (Colombia),Farmers (Colombia),7,37,South America,Colombia,Cauca,Patia,,Santa Cruz,2.1716,-77.116,1,UNOCHA,Other,"On 4 January 2021, in Santa Cruz vereda, Cauca, a farmer was killed by unidentified armed men. Several armed groups operate in this department. 1 fatality.",1,1660601519,COL
9454846,170,COL15354,15354,04 January 2021,2021,1,Violence against civilians,Attack,Unidentified Armed Group (Colombia),,3,Civilians (Colombia),Military Forces of Colombia (2018-2022),7,37,South America,Colombia,Norte de Santander,Tibu,,Tibu,8.6395,-72.7359,2,UNOCHA,Other,"On 4 January 2021, in Tibu municipality, Norte de Santander, unidentified armed men kidnapped and killed a an off-duty military officer in the Area Libre vereda. 1 fatality.",1,1660601524,COL
9455271,170,COL15355,15355,04 January 2021,2021,2,Violence against civilians,Attack,Unidentified Armed Group (Colombia),,3,Civilians (Colombia),,7,37,South America,Colombia,Valle del Cauca,Buga,,Guadalajara de Buga,3.9,-76.3019,2,UNOCHA,Other,"Around 4 January 2021 (as reported), in Buga (coded to Guadalajara de Buga) ,Valle del Cauca, a man was killed and his body was found with several gunshot wounds inside a house in the La Revolucion neighborhood. Several armed groups operate in this department. 1 fatality.",1,1660601525,COL
9450722,170,COL15350,15350,03 January 2021,2021,1,Violence against civilians,Attack,Unidentified Armed Group (Colombia),,3,Civilians (Colombia),,7,37,South America,Colombia,Antioquia,Angostura,,Angostura,6.8858,-75.335,2,UNOCHA,Other,"On 3 January 2021, in Angostura municipality, Antioquia, two men were killed with several shots in Tenche Algodon vereda. Several armed groups operate in this department. 2 fatalities.",2,1660601516,COL
9452010,170,COL15240,15240,03 January 2021,2021,1,Violence against civilians,Abduction/forced disappearance,FARC Dissident: Revolutionary Armed Forces of Colombia Dissident Faction,,2,Civilians (Colombia),,7,27,South America,Colombia,Caqueta,San Vicente del Caguan,,San Vicente Del Caguan,2.1198,-74.7673,1,UNOCHA,Other,"On 3 January 2021, in San Vicente Del Caguan, Caqueta, FARC dissidents kidnapped a civilian. Hours later, military forces found the victim and retrieved the vehicle used by the perpetrators. Dissidents asked for COP 50 million to return the vehicle.",0,1660601518,COL
9454182,170,COL15351,15351,03 January 2021,2021,2,Violence against civilians,Attack,Unidentified Armed Group (Colombia),,3,Civilians (Colombia),Women (Colombia); Labour Group (Colombia),7,37,South America,Colombia,Narino,Tumaco,,Tumaco,1.8071,-78.7639,1,UNOCHA,Other,"Around 3 January 2021 (as reported), in Tumaco, Narino, two women were killed and their bodies were found in two different locations in the city. The first victim was a Venezuelan sex worker and was found in El Manglar area. The second victim was found dead insider her house. There is no information on the perpetrators of the attack. Several armed groups operate in this department. 2 fatalities.",2,1660601523,COL
7452317,170,COL5263,5263,02 January 2021,2021,2,Violence against civilians,Attack,Unidentified Armed Group (Colombia),,3,Civilians (Colombia),Teachers (Colombia); FECODE: Colombian Federation of Education Workers,7,37,South America,Colombia,Casanare,Yopal,,Yopal,5.3276,-72.3969,2,INDEPAZ; El Colombiano,Other-National,"Around 2 January 2021, in the rural area of Yopal municipality, Casanare department, a teacher was killed and his body was found. The remains of the victim had several knife injuries. The teacher was a member of the teachers' union FECODE. 1 fatality.",1,1610401738,COL
9450212,170,COL5261,5261,02 January 2021,2021,1,Violence against civilians,Attack,Unidentified Armed Group (Colombia),,3,Civilians (Colombia),Former FARC: Revolutionary Armed Forces of Colombia,7,37,South America,Colombia,Caqueta,Cartagena del Chaira,,Cartagena Del Chaira,1.3351,-74.8472,1,El Colombiano; UNOCHA; Diario La Libertad; INDEPAZ,Other-National,"On 2 January 2021, in Cartagena Del Chaira, Caqueta, an unidentified armed individual killed a former FARC member in the Antioquia neighborhood. The victim was shot dead while leaving from a local store. 1 fatality.",1,1660601515,COL
9447204,170,COL5260,5260,01 January 2021,2021,1,Violence against civilians,Attack,Police Forces of Colombia (2018-2022),,1,Civilians (Colombia),,7,17,South America,Colombia,Tolima,Ibague,,Ibague,4.4396,-75.1937,1,El Nuevo Dia (Colombia),National,"On 1 January 2021, in Ibague, Tolima department, police forces opened fire against a civilian while carrying and identity control on the streets. The police version claimed the victim was violent against the officer. The victim died in the event. There is not indication in reports that he was armed. 1 fatality.",1,1660599326,COL
9450211,170,COL5259,5259,01 January 2021,2021,1,Violence against civilians,Attack,Unidentified Armed Group (Colombia),,3,Civilians (Colombia),Former FARC: Revolutionary Armed Forces of Colombia; Women (Colombia),7,37,South America,Colombia,Antioquia,Briceno,,Briceno,7.1149,-75.5481,1,UNOCHA; INDEPAZ; El Colombiano,Other-Subnational,"On 1 January 2021, in Briceno municipality, Antioquia department, an unidentified armed individual shot dead a female former FARC dissident and her sister in the Travesias area. The victim was a member of the reincorporation space ETCR La Plance. 2 fatalities.",2,1660601515,COL
9451028,170,COL15348,15348,01 January 2021,2021,1,Violence against civilians,Attack,Unidentified Armed Group (Colombia),,3,Civilians (Colombia),Women (Colombia),7,37,South America,Colombia,Antioquia,Taraza,,La Caucana,7.6412,-75.5228,1,UNOCHA,Other,"On 1 January 2021, in La Caucana corregimiento, Antioquia, a woman was taken from her house by unidentified armed men and killed outside the corregimiento. Several armed groups operate in this department. 1 fatality.",1,1660601516,COL
9454181,170,COL15349,15349,01 January 2021,2021,1,Violence against civilians,Attack,Unidentified Armed Group (Colombia),,3,Civilians (Colombia),,7,37,South America,Colombia,Narino,Tumaco,,Tumaco,1.8071,-78.7639,1,UNOCHA,Other,"On 1 January 2021, in Tumaco, Narino, one person was killed and another was injured in two different attacks in the Comuna Dos and Union Victoria neighborhoods. In the second case, an unidentified individual shot against the victim outside his house and the man was taken to hospital. Several armed groups operate in this department. 1 fatality.",1,1660601523,COL
9450209,170,COL5256,5256,31 December 2020,2020,1,Violence against civilians,Attack,Unidentified Armed Group (Colombia),,3,Civilians (Colombia),Former ELN: National Liberation Army,7,37,South America,Colombia,Norte de Santander,Cucuta,,Cucuta,7.8939,-72.5078,2,La Opinion (Colombia); UNOCHA,Other-Subnational,"On 31 December 2020, in the rural area of Cucuta municipality, Norte de Santander, unidentified armed individuals shot dead a former ELN member. Perpetrators shot at least four times at the victim near his house. Several armed groups operate in this department. 1 fatality.",1,1660601515,COL
9451477,170,COL16516,16516,31 December 2020,2020,1,Violence against civilians,Attack,Unidentified Armed Group (Colombia),,3,Civilians (Colombia),,7,37,South America,Colombia,Arauca,Arauca,,Arauca,7.0774,-70.7464,1,UNOCHA,Other,"On 31 December 2020, in Arauca (Arauca), two men were shot and killed by an unidentified armed individual in the Los Libertadores neighborhood. The perpetrator fled crossing the border with Venezuela. There is presence of armed groups in the area. 2 fatalities.",2,1660601517,COL
9452371,170,COL14616,14616,31 December 2020,2020,2,Violence against civilians,Attack,Unidentified Armed Group (Colombia),,3,Civilians (Colombia),Farmers (Colombia),7,37,South America,Colombia,Cauca,Argelia,,El Plateado,2.4638,-77.2356,1,UNOCHA,Other,"Around 31 December 2020 (as reported), in El Plateado corregimiento, Argelia, Cauca, a farmer was shot dead and his body was found. Motives of the attack and information on the attackers are unknown. 1 fatality.",1,1660601519,COL
