poll_id,pollster_id,pollster,sponsor_ids,sponsors,display_name,pollster_rating_id,pollster_rating_name,fte_grade,methodology,state,start_date,end_date,sponsor_candidate_id,sponsor_candidate,sponsor_candidate_party,question_id,sample_size,population,subpopulation,population_full,tracking,created_at,notes,url,source,internal,partisan,race_id,cycle,office_type,seat_number,seat_name,election_date,stage,nationwide_batch,ranked_choice_reallocated,party,answer,candidate_id,candidate_name,pct
78863,458,Suffolk,68,Boston Globe,Suffolk University,323,Suffolk University,B+,Live Phone,Massachusetts,4/24/22,4/28/22,,"",,155138,765,rv,,rv,,5/1/22 13:17,"",https://www.suffolk.edu/news-features/news/2022/05/01/01/09/suffolk-poll-majority-of-massachusetts-residents-say-economy-is-in-decline,"",false,,8968,2022,Governor,0,,11/8/22,general,false,false,REP,Diehl,28712,Geoff Diehl,29.34
78863,458,Suffolk,68,Boston Globe,Suffolk University,323,Suffolk University,B+,Live Phone,Massachusetts,4/24/22,4/28/22,,"",,155139,765,rv,,rv,,5/1/22 13:17,"",https://www.suffolk.edu/news-features/news/2022/05/01/01/09/suffolk-poll-majority-of-massachusetts-residents-say-economy-is-in-decline,"",false,,8968,2022,Governor,0,,11/8/22,general,false,false,DEM,Chang-Diaz,28709,Sonia Rosa Chang-Diaz,43.16
78863,458,Suffolk,68,Boston Globe,Suffolk University,323,Suffolk University,B+,Live Phone,Massachusetts,4/24/22,4/28/22,,"",,155139,765,rv,,rv,,5/1/22 13:17,"",https://www.suffolk.edu/news-features/news/2022/05/01/01/09/suffolk-poll-majority-of-massachusetts-residents-say-economy-is-in-decline,"",false,,8968,2022,Governor,0,,11/8/22,general,false,false,REP,Doughty,30105,Chris Doughty,26.88
78920,1418,WPA Intelligence,"","",WPA Intelligence,383,WPA Intelligence (WPAi),B/C,IVR,Kansas,4/26/22,4/27/22,30136,Kris W. Kobach,REP,155332,500,lv,,lv,,5/9/22 11:16,"",https://www.kriskobach.com/poll-kris-kobach-defeats-democrat-destroys-establishment-narrative/,"",false,REP,8965,2022,Governor,0,,11/8/22,general,false,false,DEM,Kelly,28665,Laura Kelly,43.0
78920,1418,WPA Intelligence,"","",WPA Intelligence,383,WPA Intelligence (WPAi),B/C,IVR,Kansas,4/26/22,4/27/22,30136,Kris W. Kobach,REP,155332,500,lv,,lv,,5/9/22 11:16,"",https://www.kriskobach.com/poll-kris-kobach-defeats-democrat-destroys-establishment-narrative/,"",false,REP,8965,2022,Governor,0,,11/8/22,general,false,false,REP,Schmidt,28666,Derek Schmidt,47.0
78858,460,SurveyUSA,147,WXIA-TV,SurveyUSA,325,SurveyUSA,A,Online,Georgia,4/22/22,4/27/22,,"",,155091,1278,lv,,lv,,4/28/22 21:53,"",https://www.11alive.com/article/news/politics/georgia-governor-poll-11alive-brian-kemp-stacey-abrams-david-perdue/85-c32ba4bb-5caf-4881-a4c9-cf860e3a28c2,"",false,,8960,2022,Governor,0,,11/8/22,general,false,false,DEM,Abrams,16673,Stacey Abrams,45.0
78858,460,SurveyUSA,147,WXIA-TV,SurveyUSA,325,SurveyUSA,A,Online,Georgia,4/22/22,4/27/22,,"",,155091,1278,lv,,lv,,4/28/22 21:53,"",https://www.11alive.com/article/news/politics/georgia-governor-poll-11alive-brian-kemp-stacey-abrams-david-perdue/85-c32ba4bb-5caf-4881-a4c9-cf860e3a28c2,"",false,,8960,2022,Governor,0,,11/8/22,general,false,false,REP,Kemp,16674,Brian Kemp,50.0
78858,460,SurveyUSA,147,WXIA-TV,SurveyUSA,325,SurveyUSA,A,Online,Georgia,4/22/22,4/27/22,,"",,155092,1278,lv,,lv,,4/28/22 21:53,"",https://www.11alive.com/article/news/politics/georgia-governor-poll-11alive-brian-kemp-stacey-abrams-david-perdue/85-c32ba4bb-5caf-4881-a4c9-cf860e3a28c2,"",false,,8960,2022,Governor,0,,11/8/22,general,false,false,DEM,Abrams,16673,Stacey Abrams,46.0
78858,460,SurveyUSA,147,WXIA-TV,SurveyUSA,325,SurveyUSA,A,Online,Georgia,4/22/22,4/27/22,,"",,155092,1278,lv,,lv,,4/28/22 21:53,"",https://www.11alive.com/article/news/politics/georgia-governor-poll-11alive-brian-kemp-stacey-abrams-david-perdue/85-c32ba4bb-5caf-4881-a4c9-cf860e3a28c2,"",false,,8960,2022,Governor,0,,11/8/22,general,false,false,REP,Perdue,28791,David A. Perdue,49.0
78876,568,YouGov,406,University of Texas,YouGov,391,YouGov,B+,Online,Texas,4/14/22,4/22/22,,"",,155244,1200,rv,,rv,,5/4/22 10:00,"",https://texaspolitics.utexas.edu/blog/new-uttexas-politics-project-poll-texans%E2%80%99-attitudes-population-growth-and-state%E2%80%99s-future-take,"",false,,8984,2022,Governor,0,,11/8/22,general,false,false,DEM,O'Rourke,28252,Beto O'Rourke,37.0
78876,568,YouGov,406,University of Texas,YouGov,391,YouGov,B+,Online,Texas,4/14/22,4/22/22,,"",,155244,1200,rv,,rv,,5/4/22 10:00,"",https://texaspolitics.utexas.edu/blog/new-uttexas-politics-project-poll-texans%E2%80%99-attitudes-population-growth-and-state%E2%80%99s-future-take,"",false,,8984,2022,Governor,0,,11/8/22,general,false,false,REP,Abbott,19215,Greg Abbott,48.0
78794,525,U. New Hampshire,"","",University of New Hampshire,357,University of New Hampshire,B-,Online,New Hampshire,4/14/22,4/18/22,,"",,154749,868,lv,,lv,,4/21/22 09:39,"",https://scholars.unh.edu/survey_center_polls/693/,"",false,,8973,2022,Governor,0,,11/8/22,general,false,false,DEM,Sherman,29590,Tom Sherman,29.0
78794,525,U. New Hampshire,"","",University of New Hampshire,357,University of New Hampshire,B-,Online,New Hampshire,4/14/22,4/18/22,,"",,154749,868,lv,,lv,,4/21/22 09:39,"",https://scholars.unh.edu/survey_center_polls/693/,"",false,,8973,2022,Governor,0,,11/8/22,general,false,false,REP,Sununu,28913,Chris Sununu,55.0
78811,425,Sacred Heart University,"","",Sacred Heart University,453,Sacred Heart University,B/C,Online,Connecticut,3/24/22,4/11/22,,"",,154874,1000,a,,a,,4/25/22 20:32,"",https://www.sacredheart.edu/media/shu-media/institute-for-public-policy/GreatBlue_Sacred_Heart_University_Pioneer_Poll_April_2022_ADA.pdf,"",false,,8958,2022,Governor,0,,11/8/22,general,false,false,DEM,Lamont,28689,Edward Lamont,47.6
78811,425,Sacred Heart University,"","",Sacred Heart University,453,Sacred Heart University,B/C,Online,Connecticut,3/24/22,4/11/22,,"",,154874,1000,a,,a,,4/25/22 20:32,"",https://www.sacredheart.edu/media/shu-media/institute-for-public-policy/GreatBlue_Sacred_Heart_University_Pioneer_Poll_April_2022_ADA.pdf,"",false,,8958,2022,Governor,0,,11/8/22,general,false,false,REP,Stefanowski,28690,Robert Stefanowski,29.7
78755,1705,John Zogby Strategies,1759,Unite NY,John Zogby Strategies,583,John Zogby Strategies/EMI Research Solutions,B/C,,New York,4/10/22,4/10/22,,"",,154640,1001,rv,,rv,,4/14/22 09:30,"",https://uniteny.org/new-unite-ny-john-zogby-strategies-poll-finds-new-yorkers-want-a-lt-governor-ready-to-lead-immediately%ef%bf%bc/,"",false,,8975,2022,Governor,0,,11/8/22,general,false,false,DEM,Hochul,28809,Kathy C. Hochul,49.0
78755,1705,John Zogby Strategies,1759,Unite NY,John Zogby Strategies,583,John Zogby Strategies/EMI Research Solutions,B/C,,New York,4/10/22,4/10/22,,"",,154640,1001,rv,,rv,,4/14/22 09:30,"",https://uniteny.org/new-unite-ny-john-zogby-strategies-poll-finds-new-yorkers-want-a-lt-governor-ready-to-lead-immediately%ef%bf%bc/,"",false,,8975,2022,Governor,0,,11/8/22,general,false,false,REP,Zeldin,28810,Lee M. Zeldin,36.3
78755,1705,John Zogby Strategies,1759,Unite NY,John Zogby Strategies,583,John Zogby Strategies/EMI Research Solutions,B/C,,New York,4/10/22,4/10/22,,"",,154641,1001,rv,,rv,,4/14/22 09:30,"",https://uniteny.org/new-unite-ny-john-zogby-strategies-poll-finds-new-yorkers-want-a-lt-governor-ready-to-lead-immediately%ef%bf%bc/,"",false,,8975,2022,Governor,0,,11/8/22,general,false,false,DEM,Suozzi,28899,Thomas Suozzi,46.7
78755,1705,John Zogby Strategies,1759,Unite NY,John Zogby Strategies,583,John Zogby Strategies/EMI Research Solutions,B/C,,New York,4/10/22,4/10/22,,"",,154641,1001,rv,,rv,,4/14/22 09:30,"",https://uniteny.org/new-unite-ny-john-zogby-strategies-poll-finds-new-yorkers-want-a-lt-governor-ready-to-lead-immediately%ef%bf%bc/,"",false,,8975,2022,Governor,0,,11/8/22,general,false,false,REP,Zeldin,28810,Lee M. Zeldin,33.0
78755,1705,John Zogby Strategies,1759,Unite NY,John Zogby Strategies,583,John Zogby Strategies/EMI Research Solutions,B/C,,New York,4/10/22,4/10/22,,"",,154642,1001,rv,,rv,,4/14/22 09:30,"",https://uniteny.org/new-unite-ny-john-zogby-strategies-poll-finds-new-yorkers-want-a-lt-governor-ready-to-lead-immediately%ef%bf%bc/,"",false,,8975,2022,Governor,0,,11/8/22,general,false,false,DEM,Hochul,28809,Kathy C. Hochul,52.3
78755,1705,John Zogby Strategies,1759,Unite NY,John Zogby Strategies,583,John Zogby Strategies/EMI Research Solutions,B/C,,New York,4/10/22,4/10/22,,"",,154642,1001,rv,,rv,,4/14/22 09:30,"",https://uniteny.org/new-unite-ny-john-zogby-strategies-poll-finds-new-yorkers-want-a-lt-governor-ready-to-lead-immediately%ef%bf%bc/,"",false,,8975,2022,Governor,0,,11/8/22,general,false,false,REP,Giuliani,28900,Andrew Harold Giuliani,32.8
78755,1705,John Zogby Strategies,1759,Unite NY,John Zogby Strategies,583,John Zogby Strategies/EMI Research Solutions,B/C,,New York,4/10/22,4/10/22,,"",,154643,1001,rv,,rv,,4/14/22 09:31,"",https://uniteny.org/new-unite-ny-john-zogby-strategies-poll-finds-new-yorkers-want-a-lt-governor-ready-to-lead-immediately%ef%bf%bc/,"",false,,8975,2022,Governor,0,,11/8/22,general,false,false,DEM,Williams,28901,Jumaane D. Williams,43.0
78755,1705,John Zogby Strategies,1759,Unite NY,John Zogby Strategies,583,John Zogby Strategies/EMI Research Solutions,B/C,,New York,4/10/22,4/10/22,,"",,154643,1001,rv,,rv,,4/14/22 09:31,"",https://uniteny.org/new-unite-ny-john-zogby-strategies-poll-finds-new-yorkers-want-a-lt-governor-ready-to-lead-immediately%ef%bf%bc/,"",false,,8975,2022,Governor,0,,11/8/22,general,false,false,REP,Astorino,28813,Robert P. Astorino,33.4
78755,1705,John Zogby Strategies,1759,Unite NY,John Zogby Strategies,583,John Zogby Strategies/EMI Research Solutions,B/C,,New York,4/10/22,4/10/22,,"",,154644,1001,rv,,rv,,4/14/22 09:31,"",https://uniteny.org/new-unite-ny-john-zogby-strategies-poll-finds-new-yorkers-want-a-lt-governor-ready-to-lead-immediately%ef%bf%bc/,"",false,,8975,2022,Governor,0,,11/8/22,general,false,false,DEM,Hochul,28809,Kathy C. Hochul,50.6
78755,1705,John Zogby Strategies,1759,Unite NY,John Zogby Strategies,583,John Zogby Strategies/EMI Research Solutions,B/C,,New York,4/10/22,4/10/22,,"",,154644,1001,rv,,rv,,4/14/22 09:31,"",https://uniteny.org/new-unite-ny-john-zogby-strategies-poll-finds-new-yorkers-want-a-lt-governor-ready-to-lead-immediately%ef%bf%bc/,"",false,,8975,2022,Governor,0,,11/8/22,general,false,false,REP,Astorino,28813,Robert P. Astorino,33.7
78755,1705,John Zogby Strategies,1759,Unite NY,John Zogby Strategies,583,John Zogby Strategies/EMI Research Solutions,B/C,,New York,4/10/22,4/10/22,,"",,154645,1001,rv,,rv,,4/14/22 09:31,"",https://uniteny.org/new-unite-ny-john-zogby-strategies-poll-finds-new-yorkers-want-a-lt-governor-ready-to-lead-immediately%ef%bf%bc/,"",false,,8975,2022,Governor,0,,11/8/22,general,false,false,DEM,Williams,28901,Jumaane D. Williams,42.7
78755,1705,John Zogby Strategies,1759,Unite NY,John Zogby Strategies,583,John Zogby Strategies/EMI Research Solutions,B/C,,New York,4/10/22,4/10/22,,"",,154645,1001,rv,,rv,,4/14/22 09:31,"",https://uniteny.org/new-unite-ny-john-zogby-strategies-poll-finds-new-yorkers-want-a-lt-governor-ready-to-lead-immediately%ef%bf%bc/,"",false,,8975,2022,Governor,0,,11/8/22,general,false,false,REP,Zeldin,28810,Lee M. Zeldin,36.3
78755,1705,John Zogby Strategies,1759,Unite NY,John Zogby Strategies,583,John Zogby Strategies/EMI Research Solutions,B/C,,New York,4/10/22,4/10/22,,"",,154646,1001,rv,,rv,,4/14/22 09:31,"",https://uniteny.org/new-unite-ny-john-zogby-strategies-poll-finds-new-yorkers-want-a-lt-governor-ready-to-lead-immediately%ef%bf%bc/,"",false,,8975,2022,Governor,0,,11/8/22,general,false,false,DEM,Williams,28901,Jumaane D. Williams,44.5
78755,1705,John Zogby Strategies,1759,Unite NY,John Zogby Strategies,583,John Zogby Strategies/EMI Research Solutions,B/C,,New York,4/10/22,4/10/22,,"",,154646,1001,rv,,rv,,4/14/22 09:31,"",https://uniteny.org/new-unite-ny-john-zogby-strategies-poll-finds-new-yorkers-want-a-lt-governor-ready-to-lead-immediately%ef%bf%bc/,"",false,,8975,2022,Governor,0,,11/8/22,general,false,false,REP,Giuliani,28900,Andrew Harold Giuliani,35.1
78755,1705,John Zogby Strategies,1759,Unite NY,John Zogby Strategies,583,John Zogby Strategies/EMI Research Solutions,B/C,,New York,4/10/22,4/10/22,,"",,154647,1001,rv,,rv,,4/14/22 09:31,"",https://uniteny.org/new-unite-ny-john-zogby-strategies-poll-finds-new-yorkers-want-a-lt-governor-ready-to-lead-immediately%ef%bf%bc/,"",false,,8975,2022,Governor,0,,11/8/22,general,false,false,DEM,Hochul,28809,Kathy C. Hochul,51.3
78755,1705,John Zogby Strategies,1759,Unite NY,John Zogby Strategies,583,John Zogby Strategies/EMI Research Solutions,B/C,,New York,4/10/22,4/10/22,,"",,154647,1001,rv,,rv,,4/14/22 09:31,"",https://uniteny.org/new-unite-ny-john-zogby-strategies-poll-finds-new-yorkers-want-a-lt-governor-ready-to-lead-immediately%ef%bf%bc/,"",false,,8975,2022,Governor,0,,11/8/22,general,false,false,REP,Wilson,28902,Harry Wilson,32.0
78755,1705,John Zogby Strategies,1759,Unite NY,John Zogby Strategies,583,John Zogby Strategies/EMI Research Solutions,B/C,,New York,4/10/22,4/10/22,,"",,154648,1001,rv,,rv,,4/14/22 09:31,"",https://uniteny.org/new-unite-ny-john-zogby-strategies-poll-finds-new-yorkers-want-a-lt-governor-ready-to-lead-immediately%ef%bf%bc/,"",false,,8975,2022,Governor,0,,11/8/22,general,false,false,DEM,Suozzi,28899,Thomas Suozzi,45.3
78755,1705,John Zogby Strategies,1759,Unite NY,John Zogby Strategies,583,John Zogby Strategies/EMI Research Solutions,B/C,,New York,4/10/22,4/10/22,,"",,154648,1001,rv,,rv,,4/14/22 09:31,"",https://uniteny.org/new-unite-ny-john-zogby-strategies-poll-finds-new-yorkers-want-a-lt-governor-ready-to-lead-immediately%ef%bf%bc/,"",false,,8975,2022,Governor,0,,11/8/22,general,false,false,REP,Wilson,28902,Harry Wilson,30.8
78755,1705,John Zogby Strategies,1759,Unite NY,John Zogby Strategies,583,John Zogby Strategies/EMI Research Solutions,B/C,,New York,4/10/22,4/10/22,,"",,154649,1001,rv,,rv,,4/14/22 09:31,"",https://uniteny.org/new-unite-ny-john-zogby-strategies-poll-finds-new-yorkers-want-a-lt-governor-ready-to-lead-immediately%ef%bf%bc/,"",false,,8975,2022,Governor,0,,11/8/22,general,false,false,DEM,Williams,28901,Jumaane D. Williams,41.4
78755,1705,John Zogby Strategies,1759,Unite NY,John Zogby Strategies,583,John Zogby Strategies/EMI Research Solutions,B/C,,New York,4/10/22,4/10/22,,"",,154649,1001,rv,,rv,,4/14/22 09:31,"",https://uniteny.org/new-unite-ny-john-zogby-strategies-poll-finds-new-yorkers-want-a-lt-governor-ready-to-lead-immediately%ef%bf%bc/,"",false,,8975,2022,Governor,0,,11/8/22,general,false,false,REP,Wilson,28902,Harry Wilson,33.7
78755,1705,John Zogby Strategies,1759,Unite NY,John Zogby Strategies,583,John Zogby Strategies/EMI Research Solutions,B/C,,New York,4/10/22,4/10/22,,"",,154650,1001,rv,,rv,,4/14/22 09:31,"",https://uniteny.org/new-unite-ny-john-zogby-strategies-poll-finds-new-yorkers-want-a-lt-governor-ready-to-lead-immediately%ef%bf%bc/,"",false,,8975,2022,Governor,0,,11/8/22,general,false,false,DEM,Hochul,28809,Kathy C. Hochul,49.0
78755,1705,John Zogby Strategies,1759,Unite NY,John Zogby Strategies,583,John Zogby Strategies/EMI Research Solutions,B/C,,New York,4/10/22,4/10/22,,"",,154650,1001,rv,,rv,,4/14/22 09:31,"",https://uniteny.org/new-unite-ny-john-zogby-strategies-poll-finds-new-yorkers-want-a-lt-governor-ready-to-lead-immediately%ef%bf%bc/,"",false,,8975,2022,Governor,0,,11/8/22,general,false,false,REP,Zeldin,28810,Lee M. Zeldin,33.7
78755,1705,John Zogby Strategies,1759,Unite NY,John Zogby Strategies,583,John Zogby Strategies/EMI Research Solutions,B/C,,New York,4/10/22,4/10/22,,"",,154650,1001,rv,,rv,,4/14/22 09:31,"",https://uniteny.org/new-unite-ny-john-zogby-strategies-poll-finds-new-yorkers-want-a-lt-governor-ready-to-lead-immediately%ef%bf%bc/,"",false,,8975,2022,Governor,0,,11/8/22,general,false,false,LIB,Sharpe,28811,Larry W. Sharpe,3.2
78755,1705,John Zogby Strategies,1759,Unite NY,John Zogby Strategies,583,John Zogby Strategies/EMI Research Solutions,B/C,,New York,4/10/22,4/10/22,,"",,154651,1001,rv,,rv,,4/14/22 09:31,"",https://uniteny.org/new-unite-ny-john-zogby-strategies-poll-finds-new-yorkers-want-a-lt-governor-ready-to-lead-immediately%ef%bf%bc/,"",false,,8975,2022,Governor,0,,11/8/22,general,false,false,DEM,Hochul,28809,Kathy C. Hochul,50.1
78755,1705,John Zogby Strategies,1759,Unite NY,John Zogby Strategies,583,John Zogby Strategies/EMI Research Solutions,B/C,,New York,4/10/22,4/10/22,,"",,154651,1001,rv,,rv,,4/14/22 09:31,"",https://uniteny.org/new-unite-ny-john-zogby-strategies-poll-finds-new-yorkers-want-a-lt-governor-ready-to-lead-immediately%ef%bf%bc/,"",false,,8975,2022,Governor,0,,11/8/22,general,false,false,REP,Wilson,28902,Harry Wilson,30.1
78755,1705,John Zogby Strategies,1759,Unite NY,John Zogby Strategies,583,John Zogby Strategies/EMI Research Solutions,B/C,,New York,4/10/22,4/10/22,,"",,154651,1001,rv,,rv,,4/14/22 09:31,"",https://uniteny.org/new-unite-ny-john-zogby-strategies-poll-finds-new-yorkers-want-a-lt-governor-ready-to-lead-immediately%ef%bf%bc/,"",false,,8975,2022,Governor,0,,11/8/22,general,false,false,LIB,Sharpe,28811,Larry W. Sharpe,3.8
78750,1347,Cygnal Political,1779,Hardworking Georgians,Cygnal,67,Cygnal,B+,Live Phone/Text,Georgia,4/6/22,4/9/22,,"",,154597,800,lv,,lv,,4/13/22 08:39,"",https://s3.documentcloud.org/documents/21583198/cygnal-general-election.pdf,"",false,REP,8960,2022,Governor,0,,11/8/22,general,false,false,DEM,Abrams,16673,Stacey Abrams,43.7
78750,1347,Cygnal Political,1779,Hardworking Georgians,Cygnal,67,Cygnal,B+,Live Phone/Text,Georgia,4/6/22,4/9/22,,"",,154597,800,lv,,lv,,4/13/22 08:39,"",https://s3.documentcloud.org/documents/21583198/cygnal-general-election.pdf,"",false,REP,8960,2022,Governor,0,,11/8/22,general,false,false,REP,Kemp,16674,Brian Kemp,50.0
78750,1347,Cygnal Political,1779,Hardworking Georgians,Cygnal,67,Cygnal,B+,Live Phone/Text,Georgia,4/6/22,4/9/22,,"",,154599,800,lv,,lv,,4/13/22 12:25,"",https://s3.documentcloud.org/documents/21583198/cygnal-general-election.pdf,"",false,REP,8960,2022,Governor,0,,11/8/22,general,false,false,DEM,Abrams,16673,Stacey Abrams,47.7
78750,1347,Cygnal Political,1779,Hardworking Georgians,Cygnal,67,Cygnal,B+,Live Phone/Text,Georgia,4/6/22,4/9/22,,"",,154599,800,lv,,lv,,4/13/22 12:25,"",https://s3.documentcloud.org/documents/21583198/cygnal-general-election.pdf,"",false,REP,8960,2022,Governor,0,,11/8/22,general,false,false,REP,Perdue,28791,David A. Perdue,47.0
78771,1293,OH Predictive Insights / MBQF,944,The Nevada Independent,OH Predictive Insights,235,OH Predictive Insights,B/C,Online,Nevada,4/1/22,4/9/22,,"",,154678,748,rv,,rv,,4/19/22 09:29,"",https://thenevadaindependent.com/article/poll-sisolak-leads-likely-gop-governor-opponents-but-favorability-remains-underwater,"",false,,8972,2022,Governor,0,,11/8/22,general,false,false,DEM,Sisolak,28669,Steve Sisolak,44.0
78771,1293,OH Predictive Insights / MBQF,944,The Nevada Independent,OH Predictive Insights,235,OH Predictive Insights,B/C,Online,Nevada,4/1/22,4/9/22,,"",,154678,748,rv,,rv,,4/19/22 09:29,"",https://thenevadaindependent.com/article/poll-sisolak-leads-likely-gop-governor-opponents-but-favorability-remains-underwater,"",false,,8972,2022,Governor,0,,11/8/22,general,false,false,REP,Lombardo,28671,Joe Lombardo,35.0
78771,1293,OH Predictive Insights / MBQF,944,The Nevada Independent,OH Predictive Insights,235,OH Predictive Insights,B/C,Online,Nevada,4/1/22,4/9/22,,"",,154679,748,rv,,rv,,4/19/22 09:29,"",https://thenevadaindependent.com/article/poll-sisolak-leads-likely-gop-governor-opponents-but-favorability-remains-underwater,"",false,,8972,2022,Governor,0,,11/8/22,general,false,false,DEM,Sisolak,28669,Steve Sisolak,46.0
78771,1293,OH Predictive Insights / MBQF,944,The Nevada Independent,OH Predictive Insights,235,OH Predictive Insights,B/C,Online,Nevada,4/1/22,4/9/22,,"",,154679,748,rv,,rv,,4/19/22 09:29,"",https://thenevadaindependent.com/article/poll-sisolak-leads-likely-gop-governor-opponents-but-favorability-remains-underwater,"",false,,8972,2022,Governor,0,,11/8/22,general,false,false,REP,Heller,28670,Dean Heller,33.0
78771,1293,OH Predictive Insights / MBQF,944,The Nevada Independent,OH Predictive Insights,235,OH Predictive Insights,B/C,Online,Nevada,4/1/22,4/9/22,,"",,154680,748,rv,,rv,,4/19/22 09:29,"",https://thenevadaindependent.com/article/poll-sisolak-leads-likely-gop-governor-opponents-but-favorability-remains-underwater,"",false,,8972,2022,Governor,0,,11/8/22,general,false,false,DEM,Sisolak,28669,Steve Sisolak,46.0
78771,1293,OH Predictive Insights / MBQF,944,The Nevada Independent,OH Predictive Insights,235,OH Predictive Insights,B/C,Online,Nevada,4/1/22,4/9/22,,"",,154680,748,rv,,rv,,4/19/22 09:29,"",https://thenevadaindependent.com/article/poll-sisolak-leads-likely-gop-governor-opponents-but-favorability-remains-underwater,"",false,,8972,2022,Governor,0,,11/8/22,general,false,false,REP,Lee,30044,John Lee,33.0
78771,1293,OH Predictive Insights / MBQF,944,The Nevada Independent,OH Predictive Insights,235,OH Predictive Insights,B/C,Online,Nevada,4/1/22,4/9/22,,"",,154681,748,rv,,rv,,4/19/22 09:30,"",https://thenevadaindependent.com/article/poll-sisolak-leads-likely-gop-governor-opponents-but-favorability-remains-underwater,"",false,,8972,2022,Governor,0,,11/8/22,general,false,false,DEM,Sisolak,28669,Steve Sisolak,45.0
78771,1293,OH Predictive Insights / MBQF,944,The Nevada Independent,OH Predictive Insights,235,OH Predictive Insights,B/C,Online,Nevada,4/1/22,4/9/22,,"",,154681,748,rv,,rv,,4/19/22 09:30,"",https://thenevadaindependent.com/article/poll-sisolak-leads-likely-gop-governor-opponents-but-favorability-remains-underwater,"",false,,8972,2022,Governor,0,,11/8/22,general,false,false,REP,Gilbert,30045,Joseph Gilbert,31.0
78740,1708,Phillips Academy,1781,Abbot Academy Fund,Phillips Academy,699,Phillips Academy,,IVR,New Hampshire,4/4/22,4/8/22,,"",,154520,533,a,,a,,4/11/22 09:47,"",https://andoverpoll.com/2022/04/11/new-hampshire-2022-sununu-polling-at-72-5-hassan-leading-republican-opponents/,"",false,,8973,2022,Governor,0,,11/8/22,general,false,false,DEM,Sherman,29590,Tom Sherman,24.1
78740,1708,Phillips Academy,1781,Abbot Academy Fund,Phillips Academy,699,Phillips Academy,,IVR,New Hampshire,4/4/22,4/8/22,,"",,154520,533,a,,a,,4/11/22 09:47,"",https://andoverpoll.com/2022/04/11/new-hampshire-2022-sununu-polling-at-72-5-hassan-leading-republican-opponents/,"",false,,8973,2022,Governor,0,,11/8/22,general,false,false,REP,Sununu,28913,Chris Sununu,61.6
78740,1708,Phillips Academy,1781,Abbot Academy Fund,Phillips Academy,699,Phillips Academy,,IVR,New Hampshire,4/4/22,4/8/22,,"",,154521,471,rv,,rv,,4/11/22 09:47,"",https://andoverpoll.com/2022/04/11/new-hampshire-2022-sununu-polling-at-72-5-hassan-leading-republican-opponents/,"",false,,8973,2022,Governor,0,,11/8/22,general,false,false,DEM,Sherman,29590,Tom Sherman,24.1
78740,1708,Phillips Academy,1781,Abbot Academy Fund,Phillips Academy,699,Phillips Academy,,IVR,New Hampshire,4/4/22,4/8/22,,"",,154521,471,rv,,rv,,4/11/22 09:47,"",https://andoverpoll.com/2022/04/11/new-hampshire-2022-sununu-polling-at-72-5-hassan-leading-republican-opponents/,"",false,,8973,2022,Governor,0,,11/8/22,general,false,false,REP,Sununu,28913,Chris Sununu,72.5
78925,114,Critical Insights,"","",Critical Insights,64,Critical Insights,B/C,Live Phone/Online,Maine,3/14/22,4/7/22,,"",,155343,622,a,,a,,5/10/22 10:03,"",https://spectrumlocalnews.com/me/maine/news/2022/05/09/poll-shows-governor-s-race-dead-heat,"",false,,8966,2022,Governor,0,,11/8/22,general,false,false,DEM,Mills,28607,Janet T. Mills,42.0
78925,114,Critical Insights,"","",Critical Insights,64,Critical Insights,B/C,Live Phone/Online,Maine,3/14/22,4/7/22,,"",,155343,622,a,,a,,5/10/22 10:03,"",https://spectrumlocalnews.com/me/maine/news/2022/05/09/poll-shows-governor-s-race-dead-heat,"",false,,8966,2022,Governor,0,,11/8/22,general,false,false,REP,LePage,28606,Paul R. LePage,39.0
78745,458,Suffolk,542,Reno Gazette-Journal,Suffolk University,323,Suffolk University,B+,Live Phone,Nevada,4/2/22,4/6/22,,"",,154564,500,lv,,lv,,4/12/22 09:23,"",https://www.suffolk.edu/-/media/suffolk/documents/academics/research-at-suffolk/suprc/polls/other-states/2022/04_12_2022_complete_marginals.pdf?la=en&hash=664826247F9A90E494EF38057E069F7DCEBC0108,"",false,,8972,2022,Governor,0,,11/8/22,general,false,false,DEM,Sisolak,28669,Steve Sisolak,37.2
78745,458,Suffolk,542,Reno Gazette-Journal,Suffolk University,323,Suffolk University,B+,Live Phone,Nevada,4/2/22,4/6/22,,"",,154564,500,lv,,lv,,4/12/22 09:23,"",https://www.suffolk.edu/-/media/suffolk/documents/academics/research-at-suffolk/suprc/polls/other-states/2022/04_12_2022_complete_marginals.pdf?la=en&hash=664826247F9A90E494EF38057E069F7DCEBC0108,"",false,,8972,2022,Governor,0,,11/8/22,general,false,false,REP,Lombardo,28671,Joe Lombardo,39.2
78745,458,Suffolk,542,Reno Gazette-Journal,Suffolk University,323,Suffolk University,B+,Live Phone,Nevada,4/2/22,4/6/22,,"",,154565,500,lv,,lv,,4/12/22 09:23,"",https://www.suffolk.edu/-/media/suffolk/documents/academics/research-at-suffolk/suprc/polls/other-states/2022/04_12_2022_complete_marginals.pdf?la=en&hash=664826247F9A90E494EF38057E069F7DCEBC0108,"",false,,8972,2022,Governor,0,,11/8/22,general,false,false,DEM,Sisolak,28669,Steve Sisolak,39.4
